Transaction_ID,Customer_ID,Transaction_Type,Source_Country,Destination_Country,Source_City,Destination_City,Source_Currency,Destination_Currency,Exchange_Rate,Amount,Converted_Amount,Fee_Charged,Tax,Total_Cost,Sharia_Compliant,Contract_Type,Transaction_Date,Transaction_Time,Processing_Time_Seconds,Fraud_Flag,AML_Flag,Risk_Score,Channel,Device_Type
TXN010248,CUST10247,Transfer,UK,UAE,,,,,,,,42.54332278395735,,,Yes,Other,,,62.27907701411657,,,18,,
TXN010249,CUST10248,Transfer,UK,UAE,,,,,,,,43.04970174629883,,,Yes,Other,,,59.38263291454762,,,19,,
TXN010250,CUST10249,Transfer,UK,UAE,,,,,,,,38.85309328250209,,,Yes,Ijara,,,66.17231732662543,,,11,,
TXN010251,CUST10250,Transfer,UK,UAE,,,,,,,,38.94418022181217,,,Yes,Salam,,,56.814948146834105,,,6,,
TXN010252,CUST10251,Transfer,UK,UAE,,,,,,,,38.43552795966396,,,Yes,Murabaha,,,55.726057413313924,,,4,,
TXN010253,CUST10252,Transfer,UK,UAE,,,,,,,,49.979173422297094,,,Yes,Ijara,,,62.057697770738194,,,3,,
TXN010254,CUST10253,Transfer,UK,UAE,,,,,,,,49.604947192562385,,,Yes,Murabaha,,,70.23223507857463,,,20,,
TXN010255,CUST10254,Transfer,UK,UAE,,,,,,,,37.694696296338,,,Yes,Other,,,70.41976083335737,,,6,,
TXN010256,CUST10255,Transfer,UK,UAE,,,,,,,,38.25705451176091,,,Yes,Ijara,,,55.91111081035193,,,15,,
TXN010257,CUST10256,Transfer,UK,UAE,,,,,,,,41.26310569218835,,,Yes,Salam,,,60.313710583901404,,,3,,
TXN010258,CUST10257,Transfer,UK,UAE,,,,,,,,46.12138914382014,,,Yes,Salam,,,74.6694789002677,,,17,,
TXN010259,CUST10258,Transfer,UK,UAE,,,,,,,,44.67558900649018,,,Yes,Other,,,59.05790839033394,,,22,,
TXN010260,CUST10259,Transfer,UK,UAE,,,,,,,,49.30235210183523,,,Yes,Ijara,,,70.59869541192157,,,2,,
TXN010261,CUST10260,Transfer,UK,UAE,,,,,,,,41.886344127765156,,,Yes,Salam,,,67.38005282196877,,,16,,
TXN010262,CUST10261,Transfer,UK,UAE,,,,,,,,40.70799813158698,,,Yes,Salam,,,68.45429054835637,,,22,,
TXN010263,CUST10262,Transfer,UK,UAE,,,,,,,,42.9677538643942,,,Yes,Salam,,,60.270721005834226,,,17,,
TXN010264,CUST10263,Transfer,UK,UAE,,,,,,,,42.27856877494147,,,Yes,Other,,,60.41869868225175,,,11,,
TXN010265,CUST10264,Transfer,UK,UAE,,,,,,,,42.71817553061625,,,Yes,Other,,,57.94691901147716,,,4,,
TXN010266,CUST10265,Transfer,UK,UAE,,,,,,,,43.120656745759845,,,Yes,Ijara,,,66.49415717136742,,,21,,
TXN010267,CUST10266,Transfer,UK,UAE,,,,,,,,49.16008994411668,,,Yes,Murabaha,,,54.317456626974085,,,12,,
TXN010268,CUST10267,Transfer,UK,UAE,,,,,,,,43.16063566684236,,,Yes,Murabaha,,,61.68299774626052,,,8,,
TXN010269,CUST10268,Transfer,UK,UAE,,,,,,,,39.61031118036811,,,Yes,Murabaha,,,70.67235949153665,,,3,,
TXN010270,CUST10269,Transfer,UK,UAE,,,,,,,,41.92841949676845,,,Yes,Murabaha,,,65.47270003709474,,,11,,
TXN010271,CUST10270,Transfer,UK,UAE,,,,,,,,44.97705473752371,,,Yes,Murabaha,,,67.51319266148104,,,13,,
TXN010272,CUST10271,Transfer,UK,UAE,,,,,,,,44.601137324949875,,,Yes,Murabaha,,,54.27977181922575,,,9,,
TXN010273,CUST10272,Transfer,UK,UAE,,,,,,,,44.43761071621372,,,Yes,Other,,,57.529585027507146,,,15,,
TXN010274,CUST10273,Transfer,UK,UAE,,,,,,,,37.70302118231693,,,Yes,Ijara,,,68.42078239661163,,,12,,
TXN010275,CUST10274,Transfer,UK,UAE,,,,,,,,38.121634225268906,,,Yes,Other,,,63.12891234019823,,,10,,
TXN010276,CUST10275,Transfer,UK,UAE,,,,,,,,42.40594101105165,,,Yes,Murabaha,,,57.301791306499155,,,21,,
TXN010277,CUST10276,Transfer,UK,UAE,,,,,,,,44.1382238015165,,,Yes,Salam,,,65.63193016550146,,,4,,
TXN010278,CUST10277,Transfer,UK,UAE,,,,,,,,40.30683233317404,,,Yes,Other,,,59.832205261244546,,,7,,
TXN010279,CUST10278,Transfer,UK,UAE,,,,,,,,47.2826874796383,,,Yes,Murabaha,,,75.18779555328018,,,9,,
TXN010280,CUST10279,Transfer,UK,UAE,,,,,,,,44.42237072225631,,,Yes,Murabaha,,,65.49515640127548,,,6,,
TXN010281,CUST10280,Transfer,UK,UAE,,,,,,,,41.245510079317945,,,Yes,Murabaha,,,57.88694082266592,,,7,,
TXN010282,CUST10281,Transfer,UK,UAE,,,,,,,,51.140606640516054,,,Yes,Murabaha,,,66.90510092027826,,,17,,
TXN010283,CUST10282,Transfer,UK,UAE,,,,,,,,41.403366701912944,,,Yes,Other,,,70.57384158421873,,,4,,
TXN010284,CUST10283,Transfer,UK,UAE,,,,,,,,41.691798566554645,,,Yes,Other,,,62.470228112125774,,,2,,
TXN010285,CUST10284,Transfer,UK,UAE,,,,,,,,41.55183379890378,,,Yes,Ijara,,,58.66033426701476,,,17,,
TXN010286,CUST10285,Transfer,UK,UAE,,,,,,,,42.925326032868675,,,Yes,Ijara,,,62.721607593333935,,,7,,
TXN010287,CUST10286,Transfer,UK,UAE,,,,,,,,39.57572537088845,,,Yes,Murabaha,,,59.436014817694186,,,11,,
TXN010288,CUST10287,Transfer,UK,UAE,,,,,,,,45.01151825465622,,,Yes,Ijara,,,61.20842531713208,,,20,,
TXN010289,CUST10288,Transfer,UK,UAE,,,,,,,,45.42444786966266,,,Yes,Salam,,,55.55578315885266,,,18,,
TXN010290,CUST10289,Transfer,UK,UAE,,,,,,,,44.80139443607857,,,Yes,Ijara,,,66.87607487581693,,,21,,
TXN010291,CUST10290,Transfer,UK,UAE,,,,,,,,41.4406740097031,,,Yes,Salam,,,56.75360469648588,,,7,,
TXN010292,CUST10291,Transfer,UK,UAE,,,,,,,,41.45421670739223,,,Yes,Ijara,,,65.5408096471612,,,18,,
TXN010293,CUST10292,Transfer,UK,UAE,,,,,,,,44.63929517347992,,,Yes,Murabaha,,,60.979499430904255,,,23,,
TXN010294,CUST10293,Transfer,UK,UAE,,,,,,,,43.44689310816547,,,Yes,Salam,,,63.614507268777025,,,19,,
TXN010295,CUST10294,Transfer,UK,UAE,,,,,,,,40.39447560492021,,,Yes,Murabaha,,,60.12647745497593,,,14,,
TXN010296,CUST10295,Transfer,UK,UAE,,,,,,,,36.727678216375374,,,Yes,Other,,,63.4810855566809,,,8,,
TXN010297,CUST10296,Transfer,UK,UAE,,,,,,,,41.6157273973733,,,Yes,Other,,,64.66324017314493,,,7,,
TXN010298,CUST10297,Transfer,UK,UAE,,,,,,,,44.36607229429084,,,Yes,Murabaha,,,60.74568013617272,,,1,,
TXN010299,CUST10298,Transfer,UK,UAE,,,,,,,,44.28467113730915,,,Yes,Ijara,,,53.852281013166184,,,6,,
TXN010300,CUST10299,Transfer,UK,UAE,,,,,,,,38.25648972936747,,,Yes,Other,,,64.18507689300687,,,4,,
TXN010301,CUST10300,Transfer,UK,UAE,,,,,,,,45.311919780323635,,,Yes,Other,,,64.45414609099686,,,16,,
TXN010302,CUST10301,Transfer,UK,UAE,,,,,,,,48.353028856641274,,,Yes,Other,,,55.336299962845665,,,15,,
TXN010303,CUST10302,Transfer,UK,UAE,,,,,,,,41.74644270474393,,,Yes,Ijara,,,57.59460608803543,,,22,,
TXN010304,CUST10303,Transfer,UK,UAE,,,,,,,,42.18954239742874,,,Yes,Other,,,60.7610131982281,,,18,,
TXN010305,CUST10304,Transfer,UK,UAE,,,,,,,,41.23036240107993,,,Yes,Murabaha,,,51.025686522347165,,,18,,
TXN010306,CUST10305,Transfer,UK,UAE,,,,,,,,41.74051066459087,,,Yes,Salam,,,66.03953058830072,,,8,,
TXN010307,CUST10306,Transfer,UK,UAE,,,,,,,,46.434585099979024,,,Yes,Other,,,60.05597331696457,,,10,,
TXN010308,CUST10307,Transfer,UK,UAE,,,,,,,,40.4469603544448,,,Yes,Ijara,,,63.94285237610996,,,5,,
TXN010309,CUST10308,Transfer,UK,UAE,,,,,,,,43.52671228543635,,,Yes,Other,,,57.18864365327493,,,7,,
TXN010310,CUST10309,Transfer,UK,UAE,,,,,,,,41.974878544265984,,,Yes,Murabaha,,,72.58744259298643,,,17,,
TXN010311,CUST10310,Transfer,UK,UAE,,,,,,,,43.37215727951312,,,Yes,Other,,,55.39705279505115,,,6,,
TXN010312,CUST10311,Transfer,UK,UAE,,,,,,,,41.941887316844515,,,Yes,Murabaha,,,60.007632215079255,,,11,,
TXN010313,CUST10312,Transfer,UK,UAE,,,,,,,,45.26223099278998,,,Yes,Other,,,68.49541869852608,,,10,,
TXN010314,CUST10313,Transfer,UK,UAE,,,,,,,,45.92276030501173,,,Yes,Ijara,,,56.75292263152651,,,7,,
TXN010315,CUST10314,Transfer,UK,UAE,,,,,,,,43.922144010737505,,,Yes,Salam,,,62.955092317358144,,,7,,
TXN010316,CUST10315,Transfer,UK,UAE,,,,,,,,42.15363210234283,,,Yes,Salam,,,65.63421530591029,,,10,,
TXN010317,CUST10316,Transfer,UK,UAE,,,,,,,,45.160288714983835,,,Yes,Murabaha,,,54.96764920183878,,,13,,
TXN010318,CUST10317,Transfer,UK,UAE,,,,,,,,40.55234269422496,,,Yes,Ijara,,,59.15672319428326,,,3,,
TXN010319,CUST10318,Transfer,UK,UAE,,,,,,,,44.08854970085585,,,Yes,Salam,,,63.45081597237755,,,9,,
TXN010320,CUST10319,Transfer,UK,UAE,,,,,,,,41.25660347494793,,,Yes,Ijara,,,64.76660249875766,,,5,,
TXN010321,CUST10320,Transfer,UK,UAE,,,,,,,,43.44496943086398,,,Yes,Salam,,,58.388509438803226,,,16,,
TXN010322,CUST10321,Transfer,UK,UAE,,,,,,,,39.920755881808105,,,Yes,Murabaha,,,71.70283687569055,,,11,,
TXN010323,CUST10322,Transfer,UK,UAE,,,,,,,,46.35136052903689,,,Yes,Other,,,64.90471819137768,,,23,,
TXN010324,CUST10323,Transfer,UK,UAE,,,,,,,,39.029524845011615,,,Yes,Ijara,,,66.38326121596221,,,23,,
TXN010325,CUST10324,Transfer,UK,UAE,,,,,,,,42.414158822624294,,,Yes,Ijara,,,66.08994570654147,,,18,,
TXN010326,CUST10325,Transfer,UK,UAE,,,,,,,,38.36892236885473,,,Yes,Ijara,,,54.68346297911297,,,15,,
TXN010327,CUST10326,Transfer,UK,UAE,,,,,,,,46.28766023911616,,,Yes,Murabaha,,,61.92614966427744,,,5,,
TXN010328,CUST10327,Transfer,UK,UAE,,,,,,,,47.46254593049574,,,Yes,Ijara,,,62.41881349018645,,,8,,
TXN010329,CUST10328,Transfer,UK,UAE,,,,,,,,39.22710466927072,,,Yes,Murabaha,,,61.228203729138436,,,8,,
TXN010330,CUST10329,Transfer,UK,UAE,,,,,,,,43.7728123232977,,,Yes,Other,,,63.53729006799205,,,19,,
TXN010331,CUST10330,Transfer,UK,UAE,,,,,,,,41.9125015897306,,,Yes,Salam,,,51.963508526314705,,,5,,
TXN010332,CUST10331,Transfer,UK,UAE,,,,,,,,44.336206988702386,,,Yes,Salam,,,63.140429441049825,,,4,,
TXN010333,CUST10332,Transfer,UK,UAE,,,,,,,,47.52910631296746,,,Yes,Ijara,,,60.98342262837434,,,20,,
TXN010334,CUST10333,Transfer,UK,UAE,,,,,,,,43.956246358311894,,,Yes,Salam,,,51.91979441833952,,,18,,
TXN010335,CUST10334,Transfer,UK,UAE,,,,,,,,40.50328021181191,,,Yes,Ijara,,,64.61211411088819,,,22,,
TXN010336,CUST10335,Transfer,UK,UAE,,,,,,,,40.728643074072124,,,Yes,Other,,,56.59401862746811,,,12,,
TXN010337,CUST10336,Transfer,UK,UAE,,,,,,,,41.73830391129416,,,Yes,Murabaha,,,60.59739377206256,,,1,,
TXN010338,CUST10337,Transfer,UK,UAE,,,,,,,,40.61678668896709,,,Yes,Murabaha,,,61.228002152444176,,,8,,
TXN010339,CUST10338,Transfer,UK,UAE,,,,,,,,45.0806802493686,,,Yes,Murabaha,,,53.26905312771464,,,9,,
TXN010340,CUST10339,Transfer,UK,UAE,,,,,,,,45.33632731243613,,,Yes,Other,,,53.8282533300559,,,21,,
TXN010341,CUST10340,Transfer,UK,UAE,,,,,,,,46.57888768550311,,,Yes,Ijara,,,65.2268779338934,,,13,,
TXN010342,CUST10341,Transfer,UK,UAE,,,,,,,,41.52572433215272,,,Yes,Salam,,,59.48090920889608,,,22,,
TXN010343,CUST10342,Transfer,UK,UAE,,,,,,,,46.26276922075715,,,Yes,Ijara,,,60.535466911469214,,,1,,
TXN010344,CUST10343,Transfer,UK,UAE,,,,,,,,47.84979091340801,,,Yes,Salam,,,62.864208023178335,,,6,,
TXN010345,CUST10344,Transfer,UK,UAE,,,,,,,,38.820532426335866,,,Yes,Other,,,53.70891998397729,,,1,,
TXN010346,CUST10345,Transfer,UK,UAE,,,,,,,,41.33820597468026,,,Yes,Murabaha,,,60.46147281884888,,,14,,
TXN010347,CUST10346,Transfer,UK,UAE,,,,,,,,42.475564142799975,,,Yes,Murabaha,,,61.946904607255924,,,5,,
TXN010348,CUST10347,Transfer,UK,UAE,,,,,,,,45.26687115413723,,,Yes,Other,,,71.32267562039081,,,13,,
TXN010349,CUST10348,Transfer,UK,UAE,,,,,,,,46.82040401318898,,,Yes,Salam,,,57.89854174667932,,,5,,
TXN010350,CUST10349,Transfer,UK,UAE,,,,,,,,37.60832403344501,,,Yes,Murabaha,,,66.44439790562106,,,15,,
TXN010351,CUST10350,Transfer,UK,UAE,,,,,,,,40.791289372084584,,,Yes,Salam,,,62.49102701158208,,,3,,
TXN010352,CUST10351,Transfer,UK,UAE,,,,,,,,46.236516178729865,,,Yes,Salam,,,56.82204960139188,,,4,,
TXN010353,CUST10352,Transfer,UK,UAE,,,,,,,,40.243961022019974,,,Yes,Ijara,,,59.335294016255546,,,3,,
TXN010354,CUST10353,Transfer,UK,UAE,,,,,,,,45.19463610710083,,,Yes,Other,,,66.83132180813861,,,20,,
TXN010355,CUST10354,Transfer,UK,UAE,,,,,,,,44.52068115272925,,,Yes,Murabaha,,,66.38497743298876,,,12,,
TXN010356,CUST10355,Transfer,UK,UAE,,,,,,,,45.13182528375536,,,Yes,Ijara,,,59.89860169871562,,,14,,
TXN010357,CUST10356,Transfer,UK,UAE,,,,,,,,45.17012092722045,,,Yes,Other,,,64.21862356943873,,,6,,
TXN010358,CUST10357,Transfer,UK,UAE,,,,,,,,41.52010570632777,,,Yes,Murabaha,,,57.3149265160832,,,19,,
TXN010359,CUST10358,Transfer,UK,UAE,,,,,,,,42.00252501694879,,,Yes,Ijara,,,61.61720973391867,,,5,,
TXN010360,CUST10359,Transfer,UK,UAE,,,,,,,,41.76374300665568,,,Yes,Salam,,,60.35203437620848,,,23,,
TXN010361,CUST10360,Transfer,UK,UAE,,,,,,,,43.47577178220834,,,Yes,Other,,,67.15888632762564,,,17,,
TXN010362,CUST10361,Transfer,UK,UAE,,,,,,,,36.40651316426399,,,Yes,Other,,,64.81421289534886,,,19,,
TXN010363,CUST10362,Transfer,UK,UAE,,,,,,,,44.24731072382856,,,Yes,Other,,,59.1196638331519,,,22,,
TXN010364,CUST10363,Transfer,UK,UAE,,,,,,,,47.96746768443417,,,Yes,Other,,,59.61753331535755,,,18,,
TXN010365,CUST10364,Transfer,UK,UAE,,,,,,,,43.392016370393684,,,Yes,Ijara,,,62.354750237426686,,,24,,
TXN010366,CUST10365,Transfer,UK,UAE,,,,,,,,42.43298004761433,,,Yes,Murabaha,,,61.693565831628995,,,23,,
TXN010367,CUST10366,Transfer,UK,UAE,,,,,,,,43.02066787126623,,,Yes,Other,,,61.102382516480255,,,12,,
TXN010368,CUST10367,Transfer,UK,UAE,,,,,,,,44.3920603720813,,,Yes,Murabaha,,,60.74022635372137,,,18,,
TXN010369,CUST10368,Transfer,UK,UAE,,,,,,,,46.23007868360206,,,Yes,Salam,,,69.39593489692396,,,5,,
TXN010370,CUST10369,Transfer,UK,UAE,,,,,,,,42.596396626897345,,,Yes,Salam,,,60.24039858450747,,,13,,
TXN010371,CUST10370,Transfer,UK,UAE,,,,,,,,42.299356968725675,,,Yes,Murabaha,,,63.99990601381288,,,4,,
TXN010372,CUST10371,Transfer,UK,UAE,,,,,,,,38.67821620110348,,,Yes,Other,,,74.6133443776951,,,18,,
TXN010373,CUST10372,Transfer,UK,UAE,,,,,,,,42.94078520674939,,,Yes,Salam,,,58.26755534987561,,,20,,
TXN010374,CUST10373,Transfer,UK,UAE,,,,,,,,39.194335701448445,,,Yes,Murabaha,,,63.46358671744866,,,9,,
TXN010375,CUST10374,Transfer,UK,UAE,,,,,,,,41.15801746112898,,,Yes,Other,,,63.722323716756215,,,2,,
TXN010376,CUST10375,Transfer,UK,UAE,,,,,,,,45.43255444393593,,,Yes,Murabaha,,,62.444514739469085,,,10,,
TXN010377,CUST10376,Transfer,UK,UAE,,,,,,,,45.862643595644656,,,Yes,Ijara,,,62.705532420400594,,,13,,
TXN010378,CUST10377,Transfer,UK,UAE,,,,,,,,44.18975583390542,,,Yes,Salam,,,58.10507734636357,,,6,,
TXN010379,CUST10378,Transfer,UK,UAE,,,,,,,,46.44335735526353,,,Yes,Other,,,64.29422191296901,,,20,,
TXN010380,CUST10379,Transfer,UK,UAE,,,,,,,,37.849955653285726,,,Yes,Other,,,53.31382392605144,,,8,,
TXN010381,CUST10380,Transfer,UK,UAE,,,,,,,,47.68417162938962,,,Yes,Other,,,71.489186339105,,,13,,
TXN010382,CUST10381,Transfer,UK,UAE,,,,,,,,40.25348923945278,,,Yes,Salam,,,71.06519641541861,,,4,,
TXN010383,CUST10382,Transfer,UK,UAE,,,,,,,,43.70240108368377,,,Yes,Murabaha,,,60.85384083421514,,,19,,
TXN010384,CUST10383,Transfer,UK,UAE,,,,,,,,40.80351875992747,,,Yes,Other,,,67.75875849979688,,,7,,
TXN010385,CUST10384,Transfer,UK,UAE,,,,,,,,43.73000342537108,,,Yes,Other,,,61.033154423515036,,,15,,
TXN010386,CUST10385,Transfer,UK,UAE,,,,,,,,42.853609404921215,,,Yes,Ijara,,,62.549050141357284,,,5,,
TXN010387,CUST10386,Transfer,UK,UAE,,,,,,,,46.212515137981406,,,Yes,Ijara,,,59.09532305525294,,,17,,
TXN010388,CUST10387,Transfer,UK,UAE,,,,,,,,50.19491203335412,,,Yes,Other,,,66.5988601737577,,,19,,
TXN010389,CUST10388,Transfer,UK,UAE,,,,,,,,45.4454511182516,,,Yes,Other,,,59.59355521737794,,,21,,
TXN010390,CUST10389,Transfer,UK,UAE,,,,,,,,42.4413568683701,,,Yes,Other,,,66.42577428974866,,,5,,
TXN010391,CUST10390,Transfer,UK,UAE,,,,,,,,47.398568873732486,,,Yes,Other,,,62.28978116017845,,,11,,
TXN010392,CUST10391,Transfer,UK,UAE,,,,,,,,37.708856996156634,,,Yes,Salam,,,62.41376855844502,,,4,,
TXN010393,CUST10392,Transfer,UK,UAE,,,,,,,,41.058300690205336,,,Yes,Salam,,,55.043388577358,,,14,,
TXN010394,CUST10393,Transfer,UK,UAE,,,,,,,,42.10738906601633,,,Yes,Salam,,,62.79926015297165,,,4,,
TXN010395,CUST10394,Transfer,UK,UAE,,,,,,,,41.96803550090515,,,Yes,Ijara,,,56.77079430161092,,,4,,
TXN010396,CUST10395,Transfer,UK,UAE,,,,,,,,40.58314620608359,,,Yes,Salam,,,62.807972207918446,,,2,,
TXN010397,CUST10396,Transfer,UK,UAE,,,,,,,,44.88793933665657,,,Yes,Salam,,,72.19884131618345,,,7,,
TXN010398,CUST10397,Transfer,UK,UAE,,,,,,,,42.793507421738795,,,Yes,Salam,,,55.5522321044147,,,19,,
TXN010399,CUST10398,Transfer,UK,UAE,,,,,,,,42.390195812519394,,,Yes,Salam,,,61.765472874806626,,,1,,
TXN010400,CUST10399,Transfer,UK,UAE,,,,,,,,47.027997821392546,,,Yes,Murabaha,,,59.322511295999284,,,12,,
TXN010401,CUST10400,Transfer,UK,UAE,,,,,,,,41.46075559698583,,,Yes,Ijara,,,57.29840851127337,,,19,,
TXN010402,CUST10401,Transfer,UK,UAE,,,,,,,,45.882934741120934,,,Yes,Murabaha,,,58.54379261301312,,,12,,
TXN010403,CUST10402,Transfer,UK,UAE,,,,,,,,41.97781849543528,,,Yes,Ijara,,,69.8541143634897,,,9,,
TXN010404,CUST10403,Transfer,UK,UAE,,,,,,,,42.04271117951665,,,Yes,Ijara,,,71.18243001920982,,,7,,
TXN010405,CUST10404,Transfer,UK,UAE,,,,,,,,40.51833290397313,,,Yes,Other,,,57.26827532621892,,,1,,
TXN010406,CUST10405,Transfer,UK,UAE,,,,,,,,38.4340667674106,,,Yes,Ijara,,,64.50454607310955,,,6,,
TXN010407,CUST10406,Transfer,UK,UAE,,,,,,,,40.81576133238257,,,Yes,Murabaha,,,57.90503343221876,,,10,,
TXN010408,CUST10407,Transfer,UK,UAE,,,,,,,,37.471244421376404,,,Yes,Salam,,,59.10838140304635,,,1,,
TXN010409,CUST10408,Transfer,UK,UAE,,,,,,,,43.567416475788235,,,Yes,Salam,,,52.25384140232736,,,18,,
TXN010410,CUST10409,Transfer,UK,UAE,,,,,,,,41.855099557430016,,,Yes,Ijara,,,73.15914233899514,,,3,,
TXN010411,CUST10410,Transfer,UK,UAE,,,,,,,,46.052392227720155,,,Yes,Other,,,67.99159283476847,,,11,,
TXN010412,CUST10411,Transfer,UK,UAE,,,,,,,,40.62476406233839,,,Yes,Other,,,59.24157538087585,,,14,,
TXN010413,CUST10412,Transfer,UK,UAE,,,,,,,,42.02697740401905,,,Yes,Ijara,,,63.92419650593245,,,6,,
TXN010414,CUST10413,Transfer,UK,UAE,,,,,,,,46.453410957056356,,,Yes,Murabaha,,,60.50009169995861,,,11,,
TXN010415,CUST10414,Transfer,UK,UAE,,,,,,,,45.4700618279084,,,Yes,Other,,,67.2297607051794,,,7,,
TXN010416,CUST10415,Transfer,UK,UAE,,,,,,,,43.20894959868499,,,Yes,Other,,,60.79371989839353,,,8,,
TXN010417,CUST10416,Transfer,UK,UAE,,,,,,,,39.69572756110223,,,Yes,Salam,,,61.52612679400042,,,23,,
TXN010418,CUST10417,Transfer,UK,UAE,,,,,,,,44.56035391771619,,,Yes,Ijara,,,59.189733889046366,,,22,,
TXN010419,CUST10418,Transfer,UK,UAE,,,,,,,,41.935301263670866,,,Yes,Murabaha,,,65.51946506180805,,,5,,
TXN010420,CUST10419,Transfer,UK,UAE,,,,,,,,41.24012217581728,,,Yes,Salam,,,73.54664177232033,,,18,,
TXN010421,CUST10420,Transfer,UK,UAE,,,,,,,,46.79383749247217,,,Yes,Ijara,,,61.07870472714766,,,15,,
TXN010422,CUST10421,Transfer,UK,UAE,,,,,,,,47.19903437725806,,,Yes,Murabaha,,,61.02135064564598,,,24,,
TXN010423,CUST10422,Transfer,UK,UAE,,,,,,,,40.14008618917096,,,Yes,Salam,,,62.37429701227068,,,21,,
TXN010424,CUST10423,Transfer,UK,UAE,,,,,,,,47.94822496181531,,,Yes,Murabaha,,,63.80104496979397,,,18,,
TXN010425,CUST10424,Transfer,UK,UAE,,,,,,,,42.53097881706799,,,Yes,Other,,,61.00511447462013,,,3,,
TXN010426,CUST10425,Transfer,UK,UAE,,,,,,,,45.148222732574176,,,Yes,Other,,,60.5386932148785,,,10,,
TXN010427,CUST10426,Transfer,UK,UAE,,,,,,,,48.293811350611605,,,Yes,Murabaha,,,62.912620706645626,,,15,,
TXN010428,CUST10427,Transfer,UK,UAE,,,,,,,,42.31132427777647,,,Yes,Other,,,53.744657072188616,,,23,,
TXN010429,CUST10428,Transfer,UK,UAE,,,,,,,,43.58580503478067,,,Yes,Ijara,,,59.76299528618859,,,8,,
TXN010430,CUST10429,Transfer,UK,UAE,,,,,,,,44.97035458725257,,,Yes,Other,,,52.49503417417286,,,21,,
TXN010431,CUST10430,Transfer,UK,UAE,,,,,,,,47.540901521733545,,,Yes,Ijara,,,60.03664080680662,,,8,,
TXN010432,CUST10431,Transfer,UK,UAE,,,,,,,,42.85981995273459,,,Yes,Ijara,,,57.758699206959776,,,14,,
TXN010433,CUST10432,Transfer,UK,UAE,,,,,,,,45.22813830134468,,,Yes,Salam,,,65.63490832398416,,,10,,
TXN010434,CUST10433,Transfer,UK,UAE,,,,,,,,40.47719914238485,,,Yes,Murabaha,,,58.82392810798733,,,13,,
TXN010435,CUST10434,Transfer,UK,UAE,,,,,,,,38.355361470715614,,,Yes,Other,,,60.67243681859615,,,10,,
TXN010436,CUST10435,Transfer,UK,UAE,,,,,,,,40.76456817021728,,,Yes,Murabaha,,,51.76074921837133,,,6,,
TXN010437,CUST10436,Transfer,UK,UAE,,,,,,,,40.7562586380199,,,Yes,Murabaha,,,67.61197751737589,,,18,,
TXN010438,CUST10437,Transfer,UK,UAE,,,,,,,,45.72536901762413,,,Yes,Salam,,,57.068000566991905,,,16,,
TXN010439,CUST10438,Transfer,UK,UAE,,,,,,,,42.57958572344773,,,Yes,Murabaha,,,60.08664564029011,,,18,,
TXN010440,CUST10439,Transfer,UK,UAE,,,,,,,,40.967438574816285,,,Yes,Murabaha,,,66.39048482574094,,,24,,
TXN010441,CUST10440,Transfer,UK,UAE,,,,,,,,40.13810216158899,,,Yes,Salam,,,66.40921656621786,,,20,,
TXN010442,CUST10441,Transfer,UK,UAE,,,,,,,,41.546916980123406,,,Yes,Other,,,56.94595688122228,,,24,,
TXN010443,CUST10442,Transfer,UK,UAE,,,,,,,,45.55173066024976,,,Yes,Other,,,65.1347310951716,,,6,,
TXN010444,CUST10443,Transfer,UK,UAE,,,,,,,,40.12987847297431,,,Yes,Other,,,56.756356858953495,,,9,,
TXN010445,CUST10444,Transfer,UK,UAE,,,,,,,,42.41798246254053,,,Yes,Murabaha,,,63.661550224311604,,,16,,
TXN010446,CUST10445,Transfer,UK,UAE,,,,,,,,41.65338429385077,,,Yes,Salam,,,58.57871407014698,,,6,,
TXN010447,CUST10446,Transfer,UK,UAE,,,,,,,,43.86264078721391,,,Yes,Murabaha,,,57.424437318593476,,,11,,
TXN010448,CUST10447,Transfer,UK,UAE,,,,,,,,48.32275814060967,,,Yes,Salam,,,62.67624378699226,,,3,,
TXN010449,CUST10448,Transfer,UK,UAE,,,,,,,,40.84406035506134,,,Yes,Murabaha,,,58.88242651159102,,,8,,
TXN010450,CUST10449,Transfer,UK,UAE,,,,,,,,43.75215780797092,,,Yes,Other,,,72.5929016230576,,,1,,
TXN010451,CUST10450,Transfer,UK,UAE,,,,,,,,42.75402200724116,,,Yes,Salam,,,59.411116919431194,,,22,,
TXN010452,CUST10451,Transfer,UK,UAE,,,,,,,,41.40168441985326,,,Yes,Other,,,56.54021756677463,,,15,,
TXN010453,CUST10452,Transfer,UK,UAE,,,,,,,,42.951245254562004,,,Yes,Other,,,58.00570913946189,,,15,,
TXN010454,CUST10453,Transfer,UK,UAE,,,,,,,,48.25939748117354,,,Yes,Other,,,62.4130963353918,,,19,,
TXN010455,CUST10454,Transfer,UK,UAE,,,,,,,,42.592876488004165,,,Yes,Other,,,63.05992161594061,,,10,,
TXN010456,CUST10455,Transfer,UK,UAE,,,,,,,,42.59249838278082,,,Yes,Murabaha,,,64.04760874782698,,,19,,
TXN010457,CUST10456,Transfer,UK,UAE,,,,,,,,41.6636848668774,,,Yes,Murabaha,,,67.05754493442598,,,9,,
TXN010458,CUST10457,Transfer,UK,UAE,,,,,,,,44.04619307631051,,,Yes,Murabaha,,,54.14547782907809,,,7,,
