E,D_enc,D_dec,D,U,tau_v,tau_v_imputed
1,0.6929922576693028,0.3597820352953062,0.24932616490815107,4.171605996091019,19.90112291352024,0
1,0.5728004741468873,0.6441427059372501,0.36896524737911585,5.411080082007976,12.110805466996771,0
0,0.2974689017652789,0.41652836576885716,0.12390423551934833,5.067626557172853,25.83609696643275,0
0,0.8867504872611358,0.23771054859358,0.210789944792469,1.286995629102798,48.82898150591555,0
0,0.5591547370015238,0.4048055843282373,0.22634896004180372,2.3015842782904947,60.855809785205665,0
0,0.1375169724714392,0.4665659893131959,0.06416074230849256,2.5155817669835,45.68769759396575,0
1,0.49020930685823505,0.3420261787520864,0.16766441601343107,5.1805976735441055,15.76351140215511,0
0,0.03988649235765733,0.1436623712452638,0.005730188072757145,4.03666477872172,13.812159005042256,0
0,0.15634476053501745,0.1418263437073478,0.022173805744482373,5.709512989486765,41.76194396361206,0
1,0.49537220216976763,0.6678584527115465,0.3308385124574124,1.5416133711894582,26.633688864305988,0
1,0.867716653468452,0.5060380041602375,0.4390976034977758,4.3591949093786155,15.532704084080526,0
0,0.15484371445428108,0.2290443723967387,0.03546608139676063,3.6873736231986274,85.80840593612542,0
1,0.39955221799399365,0.8934775906998841,0.3569909530920683,2.8426773381074417,6.5637011492477235,0
1,0.9027543264092143,0.35479206797926083,0.3202900743439498,3.67192740029137,26.88046161095484,0
1,0.30851906884737407,0.548838712368386,0.16932720848728622,1.1233770571646364,3.0171413518713486,0
1,0.484539814903108,0.5108437059435456,0.2475241147223033,3.4548991916913976,17.779619981504226,0
1,0.5887150504500444,0.5704843871913127,0.3358527447862963,3.444820371499914,11.4469520690177,0
1,0.5667753812777315,0.6151440729114059,0.34864851646509876,2.6482573613484055,10.950506268528153,0
1,0.35720821127260916,0.3746917052951457,0.13384295382716263,3.0055062861007245,22.07820422315467,0
1,0.4598173218834306,0.2873381124113574,0.1321230413240305,4.470332146036292,9.234208238462795,0
1,0.8461594279924013,0.6188270258884595,0.5236263222520178,4.139517903735881,11.495101690420817,0
0,0.5275889398014816,0.6164315354634745,0.32522246025537394,3.5478375888083105,55.56718620799401,1
0,0.2838941590800647,0.8767090473263371,0.24889257774859513,5.921275586449644,72.97052237399949,0
1,0.44644605048627606,0.3810587339876788,0.17012216679209968,5.572130778163169,36.29024546077464,1
1,0.5328086193473822,0.5029305653925417,0.26796574017439845,1.8508100403329117,6.188880170343399,1
0,0.3471668702632309,0.4430486734519136,0.15381182133657706,1.4174618900802884,25.995797825626585,1
1,0.6727302822486126,0.37103612338788255,0.2496072360111613,5.866770362870183,39.0020660507563,0
1,0.719580445940483,0.3121208214072825,0.22459603985556217,1.314603529496904,9.431401913513387,0
0,0.5075949216606045,0.12241000918064203,0.06213469902052187,4.365827144840184,21.222118126171836,0
1,0.5282453782868105,0.20787186069661626,0.10980734968886723,5.126067818246521,22.75206093898068,0
1,0.6967553269741988,0.5706781783626829,0.3976230607621313,2.301451548530957,34.040782284686706,0
1,0.4440128920259228,0.6792104810636079,0.30157820999137086,3.3937420734102717,5.130665233142775,0
1,0.6296328968909383,0.21730427489994553,0.1368219201120375,3.7554005103960804,9.498819686468861,0
1,0.775730631722991,0.8996189931549817,0.697862009870115,5.873897140288262,17.912790776422852,0
1,0.681782684374937,0.7377653889163946,0.502995667294339,4.087494659092503,13.491458949962908,0
1,0.4046199104465032,0.4391864814628956,0.17770359479883163,1.1525253834531959,18.56517812608006,0
1,0.5193704541087678,0.13025159650172505,0.06764883082349293,3.0074133886158734,16.822567984738466,0
1,0.7498162980972818,0.7122950778964834,0.5340904584612561,5.104333457114571,30.095839093182466,0
1,0.48928988412562063,0.4099270234048448,0.20057314578171712,4.252725284279574,16.225408489101945,0
1,0.874911657335114,0.6687395332542919,0.5850880133650231,4.27907253816608,24.168829753140077,0
1,0.4582541724849276,0.4521570540713154,0.20720285664667332,5.51960966205693,18.76884213119761,0
0,0.3838014404080356,0.578785508069091,0.22213871168421384,1.797619669479897,48.42725547657433,0
1,0.815290239705327,0.5486177670279924,0.4472827107868531,1.7855095136922667,33.542031209353766,0
1,0.4448260407127724,0.7412035818244541,0.32970665466509735,4.471544666481078,36.39915248776287,0
0,0.25703256530651847,0.39438967921016943,0.10137099097780475,1.9892782039287078,32.699465852097134,0
1,0.17087892026035845,0.42477568420698697,0.07258521027014493,1.7043639835238935,12.389179094769426,0
1,0.8197065863135847,0.6835136765160947,0.5602806624756559,5.964150324535146,17.752185768567628,0
0,0.15088248575091076,0.1259395258139722,0.019002068709103117,2.9863530914453342,39.60087765449228,0
0,0.13686165249877474,0.09779733670131109,0.013384705110920507,5.784463889107614,24.080326660669527,0
1,0.45941184998454615,0.42731106667956603,0.19631176766212918,4.211392020795322,21.834814390527107,0
1,0.5907100515250244,0.9411232805674061,0.5559309815553725,4.282753259980629,10.503453083907859,0
1,0.46416426918014914,0.8680854857846854,0.40293426509514324,5.861757664699937,35.518729404876815,0
0,0.3000920126118725,0.818078667252786,0.2454988737307269,1.6371538046926928,18.171620374918668,0
1,0.7327876479141359,0.24028731057859473,0.1760795731425019,5.448654939274251,26.700670203683064,0
1,0.7046566558506241,0.6773791921348177,0.477319756272518,2.713405092185517,10.453103155738035,0
1,0.5850881700816428,0.7744450196421088,0.45311861937124337,5.282966429343901,9.619973697862227,0
0,0.073295706859953,0.4931952546290647,0.0361490948080118,4.18271751692769,29.260529594822973,0
1,0.5881441696474854,0.15366480499871102,0.09037705914000965,4.622368951015196,6.618187943967425,0
1,0.5318318176145082,0.2583985475492465,0.1374245692120647,3.0310705700422007,7.274598276234775,0
1,0.42273450952771763,0.33572459495437207,0.14192237198442814,3.1096667767646933,31.99180275397211,0
1,0.38701266445240134,0.36324705682834585,0.140581211317631,3.786931105053479,11.2183955086576,0
1,0.7598436615669296,0.5824700832083194,0.4425862007782036,4.609520904889929,15.140509650310786,0
1,0.8939550971206525,0.5694628108309128,0.5090741823629483,1.933947977785576,7.024465315504055,0
1,0.7010778273758812,0.30406894501430415,0.21317599534310464,5.266135876494731,26.659338966095824,0
1,0.5247608986678114,0.7670337567354835,0.40250932349305973,2.63316566214211,7.867341325721734,0
0,0.7028067938702228,0.15675517815167897,0.1101686041793371,2.8643773577064033,13.831455842111001,0
1,0.4871684921791853,0.6918975709029229,0.3370706963592179,2.0398603490323763,11.060583185806102,0
1,0.43938103038432513,0.5215645585275409,0.22916557313777658,4.300256705526092,18.02330263986456,0
1,0.5641408464732368,0.4553194628185466,0.2568643071701944,3.8033538445933877,22.012649499365867,0
1,0.6376432843079748,0.4691075668540919,0.299123289622566,2.8999856522140153,18.001955047993803,0
1,0.3830999511548869,0.5609595962863313,0.21490359393715858,4.226407638805387,16.89771324614803,0
1,0.32330718717516144,0.4136048493959675,0.1337214204602165,2.2957325785510254,18.00864222317464,0
1,0.6826986067555766,0.2360525614193794,0.16115275480209548,4.025568523324627,14.290144521791124,0
1,0.5741913320794411,0.8928338168607153,0.5126574386288258,2.422917916358114,25.73216585351885,0
1,0.4750596465370144,0.6506920389727702,0.3091175300388534,3.832618350178566,11.745991005808657,0
1,0.4697425498140824,0.4098237652471532,0.19251166046160567,5.463113549047344,6.441579250282977,0
1,0.847664639988591,0.125532856496538,0.10640976360887734,3.479956770676217,21.466395329457463,0
0,0.2187367668146099,0.3166463048277639,0.06926218894181849,2.0298081886407346,40.394554410577754,0
1,0.41974756840445004,0.6260070987095434,0.26276495748725537,5.490309112791362,13.662313816286396,1
1,0.8228622809464337,0.5234653153126795,0.43073986335453557,2.4048902591486745,18.09212006666678,0
1,0.2920992257502185,0.6471501262179482,0.18903205081241886,1.3849388626650447,13.9443563805366,0
1,0.43363278573433145,0.15156920830447082,0.06572537802861485,5.9274706288779235,36.62840777251579,0
1,0.8991409816135325,0.590680548877512,0.5311050885377463,1.680938187708534,13.48083364363711,0
0,0.6652737669500419,0.37275048485749906,0.24798111919360297,2.4756300524230106,31.127891505359734,0
1,0.25099593491596295,0.08072131051126116,0.02026072079941574,4.543830741099175,13.523241741666222,0
0,0.1820354917126736,0.5059575960245847,0.09210223977809755,1.7368163326237287,57.225351478841915,0
1,0.4630934707695983,0.8404512653910234,0.3892074935026298,2.5808074040103492,31.980095844641518,0
1,0.5094144922664362,0.7868854606813536,0.40085085742483245,4.893954040633016,26.002651150331697,0
1,0.3115474068028927,0.4308834190479819,0.1342406118387629,5.598200363131449,16.133813822750035,0
0,0.48318721408188614,0.24587950677008968,0.1188058338760679,3.362500441402098,61.632521527875454,0
1,0.5086937555214479,0.726408962355452,0.36951970310503296,4.550956974005521,47.025487059438774,0
0,0.46969011000193545,0.25219366732803766,0.11845287134909753,4.656061742991067,15.135194861939352,0
0,0.22822675406009213,0.6533591607751741,0.14911404049914384,1.0723205730098642,87.73850254215674,0
1,0.7812983230640933,0.8551350851610658,0.6681156080296113,3.6440724547516985,10.203955874598089,0
0,0.42294605403890756,0.34029378608345434,0.14392591403795713,3.7004028414417207,9.71769070288381,0
1,0.941761367646204,0.5572871875698135,0.5248315439374542,2.238718993414823,25.404247329050957,0
1,0.5244646914824658,0.44886246153649545,0.23541251240779826,2.09587069826613,22.43361722830138,0
1,0.4599483248098347,0.695059428215912,0.3196914196511903,3.963141622460058,22.06373539037945,0
1,0.6926497592046033,0.3440235989336194,0.23828786296207247,5.904515340635262,11.879259476868405,0
1,0.2138902084666242,0.23881985262479696,0.05108122806388629,5.6867166066976464,16.86199905658775,0
1,0.42716478390527324,0.7105223351319485,0.30351011974650893,4.652638977864786,31.57490089612282,0
0,0.6388478197412629,0.3840983790916243,0.2453804120488373,5.574695058852763,66.02274038116197,0
1,0.33719820568613207,0.1679855719172746,0.056644433431663685,1.454674105384893,41.08780541792774,0
1,0.921661246905096,0.4764664438552753,0.43914065675208996,1.6965516382076524,14.975150031703548,0
0,0.758547370317414,0.07400820236144509,0.056138727283193204,3.855580509360795,21.275069371476636,0
1,0.8587535662752506,0.401042774807254,0.3443969130946516,3.520906616828426,9.53675278893147,0
